price,kilometers,vehicle_age_years,fuel_type,no_of_cylinders
189000,82000,5,Petrol,4
26500,75000,4,Petrol,3
399000,44700,8,Petrol,8
64000,83838,5,Petrol,4
319000,31000,6,Petrol,8
15000,250000,17,Petrol,0
39999,117000,7,Petrol,4
46000,137000,8,Petrol,6
34000,89668,9,Petrol,4
57000,126423,9,Petrol,4
279000,51000,4,Petrol,12
19000,207500,17,Petrol,6
219000,30000,2,Hybrid,6
1559,39676,3,Petrol,12
69000,181000,7,Petrol,4
899000,60,1,Petrol,8
419000,59894,7,Petrol,12
499000,4176,3,Petrol,6
17000,154000,10,Petrol,4
629000,5654,2,Electric,0
449000,15,0,Petrol,6
409000,19,0,Petrol,6
275000,12,0,Petrol,6
950000,49851,3,Petrol,8
86000,73000,6,Petrol,8
1200,39,2,Petrol,8
1200,29,2,Petrol,8
79000,113111,10,Petrol,6
25000,83107,7,Petrol,4
729000,14675,5,Petrol,12
1199,25,1,Petrol,4
779000,14,0,Petrol,4
555000,34994,2,Petrol,6
62000,199671,8,Petrol,6
690000,78885,5,Petrol,8
499000,19,0,Petrol,6
930000,10491,10,Petrol,12
555000,37,1,Petrol,8
4199,3706,5,Petrol,8
1699,23447,9,Petrol,8
1649,3150,4,Petrol,8
650000,23686,8,Petrol,6
2150,17184,2,Petrol,12
1899,9187,4,Petrol,12
899000,23668,5,Petrol,12
265000,31353,7,Petrol,8
649000,10000,3,Petrol,6
779000,35433,4,Petrol,8
739000,15500,5,Petrol,12
449000,34253,15,Petrol,8
279000,72135,6,Petrol,6
1150,22980,2,Petrol,10
399000,176,1,Petrol,6
89000,113200,11,Petrol,8
499000,76,2,Electric,0
155000,45000,2,Petrol,4
115000,79000,4,Petrol,4
210000,93000,12,Petrol,6
329999,9000,1,Petrol,6
229000,57000,8,Petrol,8
165000,32129,2,Diesel,6
235000,57500,4,Diesel,6
175000,16337,2,Petrol,4
210000,25272,4,Petrol,8
179000,10188,1,Petrol,4
195000,32096,2,Petrol,4
180000,32362,2,Petrol,8
172000,31772,2,Petrol,8
187000,900,0,Hybrid,4
1899,9187,4,Petrol,12
1440,7764,6,Petrol,6
1849,31940,3,Petrol,12
565000,39533,6,Petrol,6
549000,17,1,Petrol,6
545000,34526,2,Petrol,6
759000,9,1,Petrol,6
2690,14,3,Hybrid,8
550000,1149,0,Petrol,4
350000,10822,6,Petrol,3
190000,1850,2,Electric,0
515000,82,1,Petrol,8
1649,3150,4,Petrol,8
1999,47,1,Petrol,12
425000,4557,1,Petrol,0
465000,3367,1,Petrol,6
859000,47594,4,Petrol,10
155000,6573,2,Petrol,4
660000,37141,5,Petrol,12
315000,29,1,Petrol,8
1049,39442,3,Petrol,8
425000,18507,2,Petrol,4
759000,17277,3,Electric,0
3300,7245,10,Petrol,8
879000,3947,3,Petrol,6
185000,38000,5,Petrol,4
40000,97806,11,Petrol,4
95000,122000,11,Petrol,8
103000,104000,9,Petrol,8
45900,126897,6,Petrol,4
190000,75000,8,Petrol,8
97000,101000,9,Hybrid,6
79000,96000,8,Petrol,8
18000,232000,16,Petrol,6
199000,105000,5,Petrol,6
42999,193000,11,Petrol,4
25000,118300,13,Petrol,4
99000,10820,4,Petrol,6
140000,19335,2,Petrol,6
59500,249600,12,Petrol,6
45000,135000,10,Petrol,4
48000,110000,9,Petrol,6
57500,157000,10,Petrol,8
169000,76000,7,Petrol,8
79500,127000,10,Petrol,8
129000,64050,7,Petrol,4
20000,1810000,12,Petrol,6
135000,71500,9,Petrol,6
32000,150000,10,Petrol,4
35000,135000,12,Petrol,4
62000,71000,5,Petrol,4
215000,67832,6,Petrol,6
230000,0,0,Petrol,4
129000,134000,6,Petrol,4
189000,38000,7,Petrol,8
19999,146000,14,Petrol,4
17400,179998,15,Petrol,4
52500,79000,7,Petrol,4
59000,49000,4,Petrol,4
28000,200000,9,Petrol,6
205000,40337,3,Petrol,4
259000,12000,4,Petrol,8
43500,172523,9,Petrol,4
65000,92000,7,Petrol,0
1180,0,2,Petrol,8
139000,19000,1,Petrol,6
61500,123000,10,Petrol,6
235000,94523,5,Petrol,6
829000,39260,5,Petrol,12
1199,13125,3,Petrol,10
79900,69081,5,Petrol,4
499000,5294,2,Electric,0
179000,147461,9,Petrol,8
31900,47541,4,Petrol,4
89000,134170,11,Petrol,8
30900,76399,4,Petrol,3
375000,23400,4,Petrol,8
899000,23659,3,Petrol,6
265000,102291,5,Petrol,6
599000,67218,8,Petrol,12
239000,63875,5,Petrol,6
119000,113190,6,Petrol,6
2150,6146,1,Petrol,12
139000,67473,5,Petrol,4
429999,8198,1,Petrol,6
999000,28431,4,Petrol,8
1439,65,1,Petrol,10
899000,23668,5,Petrol,12
265000,31353,7,Petrol,8
649000,10000,3,Petrol,6
779000,35433,4,Petrol,8
739000,15500,5,Petrol,12
449000,34253,15,Petrol,8
279000,72135,6,Petrol,6
1150,22980,2,Petrol,10
399000,176,1,Petrol,6
89000,113200,11,Petrol,8
499000,76,2,Electric,0
155000,45000,2,Petrol,4
115000,79000,4,Petrol,4
38000,225969,8,Petrol,4
250000,14384,1,Petrol,6
52000,160527,9,Petrol,8
76000,47936,1,Petrol,4
58000,137904,5,Petrol,4
39000,78654,4,Petrol,4
39000,67616,4,Petrol,4
139000,16711,2,Petrol,4
135000,62011,2,Petrol,6
186000,46030,4,Petrol,6
82000,181361,8,Petrol,8
126900,79849,5,Petrol,4
45000,72563,3,Petrol,4
41000,65658,4,Petrol,4
75900,65852,8,Petrol,6
31500,133433,9,Petrol,4
262900,14124,1,Petrol,6
76900,233087,9,Petrol,8
90000,11571,2,Petrol,4
40000,93774,6,Petrol,4
49900,43590,9,Petrol,6
49900,230271,13,Petrol,8
358000,54107,7,Petrol,6
39900,148522,9,Petrol,6
49900,191134,10,Petrol,6
47900,177137,7,Petrol,4
98000,167377,5,Petrol,4
35000,145557,9,Petrol,6
195000,27604,3,Petrol,4
66000,41013,3,Petrol,4
54900,60416,6,Petrol,4
40900,108706,11,Petrol,6
55000,159795,5,Petrol,6
54900,123887,11,Petrol,6
63000,68230,3,Petrol,4
95000,256964,8,Petrol,8
62900,80418,6,Petrol,3
252900,38513,3,Petrol,6
47900,200562,5,Petrol,4
73000,65576,3,Petrol,4
180000,31137,4,Petrol,4
66000,17786,1,Petrol,4
209900,71554,7,Petrol,8
55000,211769,10,Petrol,8
72000,74567,5,Petrol,6
66900,132132,6,Petrol,4
50000,33452,3,Petrol,4
145000,106705,7,Petrol,6
273000,71051,3,Petrol,6
52000,146593,7,Petrol,4
239990,36000,2,Petrol,6
249990,58000,5,Petrol,8
259990,67000,5,Petrol,6
199990,72000,3,Petrol,4
129990,118000,6,Petrol,6
189990,145000,7,Petrol,8
234990,75000,6,Petrol,6
69990,200,1,Petrol,4
94990,18000,7,Petrol,6
369000,10491,1,Petrol,4
469000,12778,2,Hybrid,6
219000,11236,1,Petrol,4
569000,46787,6,Petrol,6
105000,17957,1,Petrol,4
110000,9500,3,Petrol,4
32000,64000,4,Petrol,4
24500,185000,12,Petrol,6
64000,1190,0,Petrol,4
29500,209000,12,Petrol,6
115000,41000,4,Petrol,4
330000,87000,4,Petrol,8
47500,73000,6,Petrol,4
58000,140000,10,Petrol,8
42000,88000,9,Petrol,4
17500,91000,9,Petrol,0
299990,70000,8,Petrol,8
239990,36000,2,Petrol,6
249990,58000,5,Petrol,8
259990,67000,5,Petrol,6
199990,72000,3,Petrol,4
129990,118000,6,Petrol,6
189990,145000,7,Petrol,8
234990,75000,6,Petrol,6
69990,200,1,Petrol,4
94990,18000,7,Petrol,6
369000,10491,1,Petrol,4
469000,12778,2,Hybrid,6
219000,11236,1,Petrol,4
569000,46787,6,Petrol,6
105000,17957,1,Petrol,4
110000,9500,3,Petrol,4
32000,64000,4,Petrol,4
24500,185000,12,Petrol,6
64000,1190,0,Petrol,4
29500,209000,12,Petrol,6
115000,41000,4,Petrol,4
330000,87000,4,Petrol,8
47500,73000,6,Petrol,4
58000,140000,10,Petrol,8
42000,88000,9,Petrol,4
169000,130550,7,Petrol,8
139000,93100,9,Petrol,8
77000,100900,10,Petrol,6
49000,100500,10,Petrol,6
45000,92821,4,Petrol,4
89000,56868,2,Petrol,4
169000,54042,3,Petrol,6
80000,135918,8,Petrol,8
43000,134924,7,Hybrid,4
205000,17368,1,Petrol,6
51000,75188,3,Petrol,4
73000,43338,4,Petrol,4
38000,225969,8,Petrol,4
250000,14384,1,Petrol,6
52000,160527,9,Petrol,8
76000,47936,1,Petrol,4
58000,137904,5,Petrol,4
39000,78654,4,Petrol,4
39000,67616,4,Petrol,4
139000,16711,2,Petrol,4
135000,62011,2,Petrol,6
186000,46030,4,Petrol,6
82000,181361,8,Petrol,8
126900,79849,5,Petrol,4
45000,72563,3,Petrol,4
45000,72563,3,Petrol,4
41000,65658,4,Petrol,4
75900,65852,8,Petrol,6
31500,133433,9,Petrol,4
262900,14124,1,Petrol,6
76900,233087,9,Petrol,8
90000,11571,2,Petrol,4
40000,93774,6,Petrol,4
49900,43590,9,Petrol,6
49900,230271,13,Petrol,8
358000,54107,7,Petrol,6
39900,148522,9,Petrol,6
49900,191134,10,Petrol,6
47900,177137,7,Petrol,4
98000,167377,5,Petrol,4
35000,145557,9,Petrol,6
195000,27604,3,Petrol,4
66000,41013,3,Petrol,4
54900,60416,6,Petrol,4
40900,108706,11,Petrol,6
55000,159795,5,Petrol,6
54900,123887,11,Petrol,6
63000,68230,3,Petrol,4
95000,256964,8,Petrol,8
62900,80418,6,Petrol,3
110000,77100,4,Petrol,6
53000,140000,13,Petrol,8
49000,169000,6,Petrol,3
185000,79000,6,Petrol,8
225000,75000,8,Petrol,8
165000,75000,10,Petrol,12
170000,55000,4,Hybrid,6
199000,139000,8,Petrol,8
279000,115000,6,Petrol,8
179999,30000,5,Petrol,6
199999,136000,8,Petrol,3
68000,150000,9,Petrol,4
229000,25000,4,Petrol,8
199000,50000,4,Petrol,8
199999,80000,7,Petrol,6
155000,55000,4,Petrol,4
175000,50000,6,Petrol,8
99000,61000,6,Petrol,4
45000,220000,10,Petrol,8
79999,179000,7,Petrol,6
119000,150000,8,Petrol,6
195000,10000,1,Petrol,4
115000,100000,8,Petrol,8
199000,120000,9,Petrol,8
72000,139000,8,Petrol,4
95000,120000,10,Petrol,8
129000,81000,6,Petrol,6
279000,31000,4,Petrol,6
509000,99000,5,Petrol,8
289000,89000,6,Petrol,8
149000,99000,12,Petrol,12
1385,0,1,Petrol,8
935000,0,1,Petrol,8
59000,124000,9,Petrol,6
170000,63000,5,Petrol,6
179000,0,0,Petrol,4
289000,0,0,Petrol,4
85000,196000,7,Petrol,8
289000,0,0,Petrol,4
298000,0,0,Petrol,4
26000,330000,9,Petrol,6
311999,0,1,Petrol,6
254999,0,1,Petrol,8
440999,0,1,Petrol,8
170000,800,41,Petrol,6
458999,0,1,Petrol,8
499999,0,0,Petrol,8
269999,0,0,Petrol,6
334999,0,2,Petrol,6
399999,6600,0,Petrol,6
22500,94225,8,Petrol,4
169000,82600,6,Petrol,6
82500,87000,9,Petrol,4
69000,30000,8,Petrol,4
85000,92000,9,Petrol,4
28000,67000,7,Petrol,4
183000,57890,3,Petrol,4
49500,120000,8,Petrol,4
55000,220000,7,Petrol,4
30500,66000,5,Petrol,4
33900,115398,10,Petrol,4
19500,257816,14,Petrol,4
45000,227000,11,Petrol,6
59900,0,1,Petrol,4
189000,85760,4,Petrol,8
37000,235000,12,Petrol,8
125000,94000,9,Petrol,8
59500,50000,11,Petrol,4
120000,9812,1,Petrol,4
438000,0,0,Petrol,6
40000,193000,9,Petrol,4
26000,540000,10,Petrol,6
19990,91074,18,Petrol,6
77000,72383,8,Petrol,6
33000,167000,10,Petrol,4
36000,116000,7,Petrol,6
22500,94225,8,Petrol,4
169000,82600,6,Petrol,6
82500,87000,9,Petrol,4
69000,30000,8,Petrol,4
85000,92000,9,Petrol,4
28000,67000,7,Petrol,4
183000,57890,3,Petrol,4
49500,120000,8,Petrol,4
55000,220000,7,Petrol,4
30500,66000,5,Petrol,4
33900,115398,10,Petrol,4
19500,257816,14,Petrol,4
45000,227000,11,Petrol,6
59900,0,1,Petrol,4
189000,85760,4,Petrol,8
37000,235000,12,Petrol,8
125000,94000,9,Petrol,8
59500,50000,11,Petrol,4
120000,9812,1,Petrol,4
438000,0,0,Petrol,6
40000,193000,9,Petrol,4
26000,540000,10,Petrol,6
19990,91074,18,Petrol,6
77000,72383,8,Petrol,6
33000,167000,10,Petrol,4
250000,0,0,Petrol,4
46500,170000,10,Petrol,4
53000,63000,5,Petrol,4
159000,63000,4,Petrol,4
62500,155000,9,Petrol,6
79000,130000,7,Petrol,4
29000,248000,11,Petrol,6
24000,217217,9,Petrol,4
50000,208000,14,Petrol,8
373000,26000,3,Petrol,6
55000,60000,4,Petrol,4
51000,82000,5,Petrol,4
290000,9592,2,Petrol,8
52700,116580,10,Petrol,4
25700,167560,15,Petrol,4
43700,152450,9,Petrol,4
24700,163560,9,Petrol,4
445000,0,0,Petrol,6
65000,60000,3,Petrol,4
1399,0,2,Petrol,8
377000,0,0,Petrol,4
669000,8000,5,Petrol,8
128000,41500,3,Petrol,6
14900,141900,14,Petrol,4
229000,25000,4,Petrol,8
199000,50000,4,Petrol,8
199999,80000,7,Petrol,6
155000,55000,4,Petrol,4
175000,50000,6,Petrol,8
99000,61000,6,Petrol,4
45000,220000,10,Petrol,8
79999,179000,7,Petrol,6
119000,150000,8,Petrol,6
195000,10000,1,Petrol,4
115000,100000,8,Petrol,8
199000,120000,9,Petrol,8
72000,139000,8,Petrol,4
95000,120000,10,Petrol,8
129000,81000,6,Petrol,6
279000,31000,4,Petrol,6
509000,99000,5,Petrol,8
289000,89000,6,Petrol,8
149000,99000,12,Petrol,12
1385,0,1,Petrol,8
935000,0,1,Petrol,8
59000,124000,9,Petrol,6
170000,63000,5,Petrol,6
179000,0,0,Petrol,4
289000,0,0,Petrol,4
54000,135000,20,Petrol,8
24000,220000,17,Petrol,6
20999,101110,10,Petrol,4
25000,158986,17,Petrol,8
65000,173000,11,Petrol,8
489000,1900,1,Petrol,6
219000,67803,7,Petrol,4
629000,8113,2,Petrol,6
369000,76960,4,Petrol,6
209000,46665,4,Petrol,4
239000,58363,2,Petrol,4
259000,50896,4,Petrol,6
299000,0,1,Petrol,4
739000,14472,1,Petrol,8
225000,20700,1,Petrol,8
45000,120000,12,Petrol,8
139000,109680,7,Petrol,6
229000,0,0,Petrol,4
229000,0,0,Petrol,4
30000,2580000,16,Petrol,8
109000,23150,1,Petrol,3
219000,22600,1,Petrol,6
229000,6110,0,Petrol,4
245000,48700,4,Petrol,4
155000,41200,4,Petrol,4
289000,0,0,Petrol,4
85000,196000,7,Petrol,8
289000,0,0,Petrol,4
298000,0,0,Petrol,4
26000,330000,9,Petrol,6
311999,0,1,Petrol,6
254999,0,1,Petrol,8
440999,0,1,Petrol,8
170000,800,41,Petrol,6
458999,0,1,Petrol,8
499999,0,0,Petrol,8
269999,0,0,Petrol,6
334999,0,2,Petrol,6
399999,6600,0,Petrol,6
249999,0,0,Petrol,6
204999,0,1,Petrol,6
234999,0,0,Petrol,4
202999,0,0,Petrol,4
379999,0,1,Petrol,6
274999,0,1,Petrol,6
224999,0,1,Petrol,6
210999,0,0,Petrol,6
219999,0,0,Petrol,6
160000,59500,5,Petrol,4
359900,520,1,Electric,0
699000,5000,3,Petrol,8
269000,24000,4,Petrol,4
729000,38000,2,Petrol,8
35800,0,0,Petrol,4
849000,3000,2,Petrol,8
885000,17000,2,Petrol,8
995000,3000,3,Petrol,8
339000,16000,4,Petrol,8
243000,0,0,Petrol,4
399000,27000,6,Petrol,8
399000,14000,7,Petrol,8
199000,40708,2,Petrol,6
139000,38000,23,Petrol,12
49000,120000,8,Petrol,6
21000,131000,15,Petrol,6
36000,118000,7,Petrol,4
108000,95000,5,Petrol,6
172000,121000,5,Petrol,6
49000,177000,9,Petrol,8
108000,129000,9,Petrol,6
58000,229900,6,Petrol,4
79000,139000,7,Petrol,6
64000,141000,8,Petrol,6
79000,119000,6,Petrol,6
78000,157000,6,Petrol,4
61000,162050,10,Petrol,8
41000,166848,5,Petrol,4
35000,42500,3,Petrol,4
51000,47000,6,Petrol,4
77000,98000,4,Petrol,4
287000,35000,2,Petrol,6
33000,241000,15,Petrol,8
79000,127000,7,Petrol,6
165000,107000,8,Petrol,6
109000,105900,10,Petrol,8
89000,97000,9,Petrol,6
79000,79000,10,Petrol,8
189000,70000,5,Petrol,6
67000,100000,12,Petrol,6
129000,101000,10,Petrol,6
36000,220000,8,Petrol,4
139000,102000,9,Petrol,6
109000,112700,9,Petrol,8
149000,117000,8,Petrol,8
49000,95000,12,Petrol,6
79000,77000,11,Petrol,6
67000,115000,11,Petrol,8
107000,90000,10,Petrol,8
127000,68000,2,Petrol,4
19000,143000,12,Petrol,4
33000,297350,9,Petrol,4
425000,9000,2,Electric,0
16000,137000,8,Petrol,4
30000,135000,9,Petrol,4
116000,57000,4,Petrol,4
12500,440000,16,Petrol,4
110000,102000,8,Petrol,6
32500,133000,18,Petrol,8
69990,94000,7,Petrol,4
99990,23000,3,Electric,0
79990,97000,5,Petrol,4
199990,69000,19,Petrol,10
49990,63000,5,Petrol,4
134990,600,0,Petrol,4
399990,100,8,Petrol,6
774990,10000,1,Petrol,8
114990,156000,9,Petrol,8
69000,122000,7,Petrol,8
40000,127000,9,Petrol,4
338000,44000,5,Petrol,8
445000,3800,1,Petrol,8
368000,13000,3,Petrol,6
88000,139500,10,Petrol,8
139990,50000,2,Petrol,6
319990,50,1,Petrol,8
164990,46000,8,Electric,0
249990,34000,9,Petrol,6
129990,33000,5,Petrol,4
89990,87000,7,Petrol,4
839990,20000,2,Petrol,8
109990,27000,6,Petrol,4
299990,70000,8,Petrol,8
148000,41000,6,Petrol,4
399990,22000,4,Petrol,6
129990,9000,1,Petrol,4
239990,82000,5,Petrol,6
210000,71000,8,Petrol,8
255000,47000,5,Petrol,6
39900,81200,5,Petrol,4
63999,72000,5,Petrol,8
219999,31000,3,Petrol,6
79999,43400,7,Petrol,8
67000,115000,13,Petrol,8
189000,14348,11,Petrol,8
145000,63500,9,Petrol,8
229000,36000,4,Petrol,8
129000,66000,5,Petrol,4
113500,148600,7,Petrol,6
249000,32000,2,Petrol,6
15000,230000,14,Petrol,6
299000,0,1,Petrol,4
739000,14472,1,Petrol,8
225000,20700,1,Petrol,8
45000,120000,12,Petrol,8
139000,109680,7,Petrol,6
229000,0,0,Petrol,4
229000,0,0,Petrol,4
30000,2580000,16,Petrol,8
109000,23150,1,Petrol,3
219000,22600,1,Petrol,6
229000,6110,0,Petrol,4
245000,48700,4,Petrol,4
155000,41200,4,Petrol,4
229000,0,0,Petrol,4
25500,92000,4,Petrol,3
133000,15200,1,Petrol,4
599000,17021,3,Petrol,6
45000,202000,9,Petrol,6
46500,108000,10,Petrol,6
154900,27600,2,Petrol,6
60000,83000,7,Petrol,6
47900,88000,11,Petrol,4
98000,150000,8,Petrol,6
138000,44000,5,Petrol,6
71000,94000,8,Petrol,6
21000,131000,15,Petrol,6
36000,118000,7,Petrol,4
108000,95000,5,Petrol,6
172000,121000,5,Petrol,6
49000,177000,9,Petrol,8
108000,129000,9,Petrol,6
58000,229900,6,Petrol,4
79000,139000,7,Petrol,6
64000,141000,8,Petrol,6
79000,119000,6,Petrol,6
78000,157000,6,Petrol,4
32000,155000,5,Petrol,4
28000,210000,13,Petrol,6
45000,153893,9,Petrol,4
82000,43000,1,Petrol,4
25500,99000,8,Hybrid,4
22500,135000,10,Petrol,4
285000,39000,2,Petrol,6
699000,42000,3,Petrol,8
399000,1000,2,Petrol,8
385000,63000,4,Petrol,8
995000,3000,4,Petrol,12
455000,14000,2,Electric,0
24000,271000,10,Petrol,6
32500,169500,11,Petrol,4
44000,188101,8,Petrol,4
105000,145000,5,Petrol,6
275000,91000,6,Petrol,8
21000,230000,12,Petrol,6
69999,100000,6,Petrol,4
220000,0,0,Petrol,6
215000,0,0,Petrol,8
37000,145000,10,Petrol,4
289000,0,3,Petrol,4
289000,3000,3,Petrol,6
139000,13000,2,Petrol,6
92500,83000,2,Petrol,4
279000,41000,3,Petrol,8
25000,166872,9,Petrol,5
359000,23388,2,Petrol,6
695000,9062,5,Petrol,8
795000,20296,5,Petrol,8
885000,0,0,Petrol,4
629000,45687,2,Petrol,8
189000,77669,5,Petrol,4
87500,5600,4,Diesel,4
66000,147000,10,Petrol,8
39900,189100,11,Petrol,8
37500,166000,11,Petrol,6
34500,111600,13,Petrol,6
82000,43000,1,Petrol,4
25500,99000,8,Hybrid,4
22500,135000,10,Petrol,4
285000,39000,2,Petrol,6
699000,42000,3,Petrol,8
399000,1000,2,Petrol,8
385000,63000,4,Petrol,8
995000,3000,4,Petrol,12
455000,14000,2,Electric,0
24000,271000,10,Petrol,6
32500,169500,11,Petrol,4
107000,18000,3,Petrol,4
148000,110000,7,Petrol,8
109000,108000,6,Petrol,6
38000,197000,11,Petrol,8
149000,41000,3,Petrol,6
45000,99000,8,Petrol,4
69000,128000,8,Petrol,4
61000,139000,9,Petrol,8
42000,174000,5,Petrol,4
230000,56185,6,Petrol,8
53000,92000,4,Petrol,4
33000,297350,9,Petrol,4
425000,9000,2,Electric,0
16000,137000,8,Petrol,4
30000,135000,9,Petrol,4
116000,57000,4,Petrol,4
12500,440000,16,Petrol,4
110000,102000,8,Petrol,6
32500,133000,18,Petrol,8
69990,94000,7,Petrol,4
99990,23000,3,Electric,0
79990,97000,5,Petrol,4
199990,69000,19,Petrol,10
49990,63000,5,Petrol,4
134990,600,0,Petrol,4
399990,100,8,Petrol,6
774990,10000,1,Petrol,8
114990,156000,9,Petrol,8
69000,122000,7,Petrol,8
40000,127000,9,Petrol,4
338000,44000,5,Petrol,8
445000,3800,1,Petrol,8
368000,13000,3,Petrol,6
88000,139500,10,Petrol,8
139990,50000,2,Petrol,6
319990,50,1,Petrol,8
164990,46000,8,Electric,0
249990,34000,9,Petrol,6
129990,33000,5,Petrol,4
43000,115250,11,Petrol,4
49000,105250,8,Petrol,6
870000,0,3,Petrol,8
39000,199320,8,Petrol,6
29000,105250,11,Petrol,4
29000,118250,11,Petrol,6
27000,115250,9,Petrol,6
209000,15879,2,Petrol,8
330000,0,2,Petrol,4
27000,142150,11,Petrol,4
29000,105250,10,Petrol,6
20900,209250,11,Petrol,6
235000,0,1,Petrol,6
650000,28000,5,Petrol,12
1240,0,1,Petrol,6
440000,33,2,Petrol,6
215000,0,0,Petrol,8
189000,0,1,Petrol,6
135000,0,1,Petrol,6
111000,0,1,Petrol,4
220000,0,0,Petrol,6
495000,150000,5,Petrol,8
509000,27000,2,Petrol,8
165000,0,1,Petrol,4
181000,0,0,Petrol,6
32500,181000,12,Petrol,4
31500,152000,14,Petrol,6
409500,100,2,Petrol,6
32000,160000,12,Petrol,8
319000,2000,1,Petrol,6
38000,94000,5,Petrol,4
19500,140000,9,Petrol,4
28000,133500,8,Petrol,4
30000,82590,8,Petrol,4
50500,55000,4,Petrol,4
135000,83000,7,Petrol,6
179000,108000,5,Petrol,6
389000,44700,2,Petrol,6
93000,117000,4,Petrol,4
8000,288920,21,Petrol,6
104000,79500,4,Petrol,6
425000,9000,6,Petrol,8
24500,266791,11,Petrol,6
99000,67000,6,Petrol,8
14000,130000,18,Petrol,6
999000,0,1,Petrol,8
98000,22800,3,Petrol,3
254000,0,0,Petrol,8
34000,202732,8,Petrol,6
75000,305000,15,Petrol,8
55000,182000,10,Petrol,4
340000,20,1,Petrol,4
45000,47479,16,Petrol,8
68000,0,1,Petrol,3
55000,76285,11,Petrol,6
375000,10000,2,Petrol,6
68000,34359,12,Petrol,6
40000,75000,14,Petrol,6
185000,45000,5,Petrol,6
63000,53540,17,Petrol,12
170000,50663,9,Petrol,8
330000,24000,4,Petrol,8
490000,43987,1,Petrol,6
44000,188101,8,Petrol,4
105000,145000,5,Petrol,6
275000,91000,6,Petrol,8
21000,230000,12,Petrol,6
69999,100000,6,Petrol,4
170000,50663,9,Petrol,8
330000,24000,4,Petrol,8
490000,43987,1,Petrol,6
44000,188101,8,Petrol,4
105000,145000,5,Petrol,6
275000,91000,6,Petrol,8
21000,230000,12,Petrol,6
69999,100000,6,Petrol,4
220000,0,0,Petrol,6
215000,0,0,Petrol,8
37000,145000,10,Petrol,4
289000,0,3,Petrol,4
289000,3000,3,Petrol,6
139000,13000,2,Petrol,6
92500,83000,2,Petrol,4
279000,41000,3,Petrol,8
25000,166872,9,Petrol,5
359000,23388,2,Petrol,6
695000,9062,5,Petrol,8
795000,20296,5,Petrol,8
885000,0,0,Petrol,4
629000,45687,2,Petrol,8
189000,77669,5,Petrol,4
87500,5600,4,Diesel,4
66000,147000,10,Petrol,8
39900,189100,11,Petrol,8
37500,166000,11,Petrol,6
34500,111600,13,Petrol,6
178000,63500,8,Petrol,6
36500,117500,11,Petrol,4
89900,62400,8,Petrol,6
69900,42000,4,Petrol,4
44000,108000,12,Petrol,4
49900,38,0,Petrol,4
115000,8000,3,Petrol,4
96999,7000,2,Petrol,8
77999,28400,3,Petrol,4
111000,31000,3,Petrol,4
895000,7000,2,Petrol,8
94000,137338,8,Petrol,6
16500,170000,16,Petrol,6
178000,50435,3,Petrol,6
320000,0,1,Electric,0
88000,166000,10,Petrol,8
209000,0,1,Petrol,6
389999,0,2,Petrol,6
129000,0,2,Petrol,6
169000,113000,6,Petrol,6
499000,0,1,Petrol,6
159000,0,2,Petrol,4
76000,177011,10,Petrol,6
329900,20239,1,Petrol,6
225000,34089,3,Petrol,8
285000,38037,1,Petrol,6
315000,33776,1,Petrol,6
72000,66608,5,Petrol,4
90000,75416,2,Petrol,4
60000,132471,9,Petrol,4
115000,178209,7,Petrol,4
275000,75015,9,Petrol,6
199000,115600,6,Petrol,6
42000,155088,8,Petrol,4
93000,56878,2,Petrol,6
237000,5229,1,Petrol,6
226000,28063,1,Petrol,8
84000,99158,4,Petrol,6
67000,104640,5,Petrol,4
83000,79703,6,Petrol,4
260000,66938,2,Petrol,6
103000,37414,4,Petrol,6
232000,36014,5,Petrol,8
88000,184777,6,Petrol,4
185000,72338,5,Petrol,6
64900,195073,8,Petrol,4
115900,8910,1,Petrol,4
69900,97359,5,Petrol,6
138000,78894,3,Petrol,6
210000,58090,4,Petrol,4
134900,96941,8,Petrol,8
65000,104582,8,Petrol,6
180000,84062,4,Petrol,4
53900,37640,2,Petrol,4
65000,160804,8,Petrol,6
94900,112661,9,Petrol,6
123000,11418,1,Petrol,4
100000,39,0,Petrol,4
295000,76875,2,Petrol,4
70000,212406,8,Petrol,6
49000,148395,8,Petrol,6
40000,158518,9,Petrol,4
200000,39744,6,Petrol,4
115000,47380,2,Petrol,4
18000,168607,9,Petrol,4
45000,141389,5,Petrol,4
71900,179047,10,Petrol,6
150000,148299,7,Petrol,6
207000,84404,5,Petrol,6
41900,83941,11,Petrol,6
65400,103208,8,Petrol,6
55000,138413,7,Petrol,4
1320,0,1,Petrol,8
588000,0,1,Petrol,6
305000,0,2,Petrol,4
1310,0,3,Petrol,8
1080,11000,2,Petrol,8
920000,2939,3,Petrol,8
1675,0,1,Petrol,8
1100,0,0,Petrol,8
530000,0,0,Petrol,6
295000,300,0,Petrol,6
245000,18,1,Diesel,6
47000,27000,4,Petrol,4
160000,83000,4,Petrol,4
780000,500,1,Petrol,8
370000,500,1,Petrol,6
49000,10,1,Petrol,4
305000,400,0,Petrol,6
110000,36000,4,Petrol,4
54000,68600,5,Petrol,4
59500,151921,9,Petrol,6
133000,139000,7,Petrol,4
99000,126000,6,Petrol,6
69000,95000,7,Petrol,6
48000,176403,10,Petrol,6
278000,81000,5,Petrol,8
222000,122085,6,Petrol,8
41900,209522,12,Petrol,8
168000,198628,5,Petrol,8
